t,T4,T3,TSH,Bcells,Plasma,CD4,Cytokine,FTS,Ab
0.0,0.28562598151085733,0.006243348121600085,1.868485732307217,92.90346822636619,19.622211746582714,100.08710063802873,5.102358980751775e9,5.343260068825792,2.026569345949297e9
4.169958237476e-7,0.30797386323272025,0.006729538531059473,1.797541911053912,97.83936980103296,20.484915780012063,95.99686898586188,5.049215627957843e9,1.1626080078302845,2.005798034810338e9
1.4180334535309469e-6,0.32025061270906724,0.007570943203446867,1.8328680505616108,101.03287173657401,19.57919369411977,112.08036078009405,5.097827296905524e9,1.1117751530550641,2.0491572418293169e9
0.0574757018687979,0.3298288989302629,0.006633626024601314,1.8838797333921193,108.72307139180907,19.855536455905817,99.91950013012226,5.142028978983634e9,1.1192118091426249,2.0629031148829477e9
1.7253305985275693,0.33705445345098933,0.006616730132530659,2.488515708934229,100.08436857746611,20.637527418608375,99.6372838435712,4.0722350372331657e9,1.2155745059986052,1.9639139757287598e9
7.71178991261641,0.30313474065809615,0.005847774619061106,1.850921246099896,93.8977084938165,20.670636540604875,100.83815759499487,3.5478572517500205e9,1.1259346687777525,1.733310747525393e9
13.264433659360591,0.3037042260687498,0.006342900838592536,2.7729577271215975,95.80188700830075,21.86448299145208,96.95476300547877,2.981195947406045e9,1.4140628225158705,1.9674083600286627e9
22.059618812698762,0.3032921396458395,0.005140426476713325,2.0532222567287506,83.62884648159435,24.44042233935821,100.4205759199372,3.0823511060419497e9,1.293430672672597,1.9640889788517027e9
27.823914351502307,0.29865566880528227,0.005291812406367177,1.2302611473581422,83.41505797766052,22.95476590064823,103.34087706438059,2.835661034850682e9,0.8933053680752562,1.749964303409394e9
34.28598995572169,0.3028972838909407,0.005373116907179509,1.7885900757984812,76.73374917088523,21.03039576063294,100.43871590106704,2.854211200557431e9,1.0974502963422599,2.1027500467241528e9
41.66025626227648,0.28329207438065995,0.00496939786401581,3.257687277485757,72.24136514813675,21.2099636268122,108.20054818857554,2.66650624077477e9,1.5187568561180405,1.903971440764995e9
48.0,0.2672509684950238,0.005010122495729762,2.0373875547971143,77.91298748795678,22.026868766698026,107.71321903963752,3.0142803470066395e9,1.2447418718780205,1.817153965510915e9
53.625628647352706,0.3092384201953435,0.005111975554331277,1.2402168246588625,75.88203092322048,18.95630390154995,110.50009220368352,3.185752451834259e9,0.9582738565185942,1.8824132453297844e9
59.16235435923287,0.258625886940618,0.004997531510030618,2.2365821557138044,72.53107532364471,19.183679215071216,104.09220588550595,2.722667571750844e9,1.2044617075248625,1.6884612936226714e9
67.05454456868681,0.26108413145730147,0.004286829571618266,3.4739695725807733,68.32127259333913,19.464778154678513,116.81216071407356,3.04314208336162e9,1.5371096451771333,1.6539254054937654e9
73.13233075479693,0.26604674045252,0.0046608875362265266,2.179400475113865,71.243557643358,17.839652620264875,108.07502607533192,3.149793436104693e9,1.2957353190962353,1.746934316281987e9
79.86317852046052,0.26915128475121936,0.004850528905244311,1.6638262903807026,63.7676060690459,18.205735088826824,115.29379259696495,3.130808102794884e9,1.1127696962402467,1.6047199319201064e9
85.24895476160923,0.24769892303612462,0.0041692115668337274,3.189223038930584,65.35751302040747,17.22137077794759,109.41270433149809,3.1339804811676407e9,1.540745442416557,1.6045781875106945e9
93.93266398093127,0.2452840112363765,0.0045664870276575014,3.3750611187446253,64.96537671976876,16.45826616608647,118.31971044806807,3.1362148319141045e9,1.6528383191127993,1.5221114051329596e9
97.58060663530618,0.24565964326800777,0.004265320702153949,2.2982511517589446,57.18829829546361,16.182819035689924,124.35407129069807,3.263298053455085e9,1.3860151454617728,1.3874885192340772e9
103.8509051535559,0.2236197773465085,0.0043455195272204235,1.9295833042304755,65.52912873898116,17.12656062451658,129.2159700915478,3.5745794631854496e9,1.304329643851159,1.2587838536109347e9
109.23024680748848,0.22047139419387873,0.0042175098244090214,3.7717504026653184,58.36349518836775,15.432273233932767,120.42755636905663,3.5505936378545685e9,1.8375334251086717,1.3335643596846707e9
117.92650267107096,0.23141343663884104,0.004283385325636474,3.8526486826881228,58.26692989360164,15.075483273219318,130.85135813703076,3.577091930639469e9,1.8647542490698101,1.2025640573844552e9
121.61460529207373,0.2127508706896756,0.0044840381597574105,2.612186506714284,56.87852460104278,14.696853538866334,133.7962300958096,3.5658426102774653e9,1.5076341183928055,1.1988470186048841e9
127.86285997777206,0.2097735892618817,0.004170792957639626,2.4537687023476753,54.77197276712198,14.74230044489382,128.4729805068267,3.285280398761854e9,1.735442718111246,1.3071187494719648e9
133.23723054822617,0.18867542120018346,0.004105547237276986,4.085244387233664,50.52187472585762,14.681318438243759,133.2929873686689,3.504306935104757e9,2.457649070273473,1.1404556854084535e9
141.93777957177875,0.20106782849759855,0.004277362344387169,4.563996802165893,49.891226011624255,14.16142757747977,139.79716410508533,3.889531648889025e9,2.192027610422916,1.0753504203179226e9
145.5176126119125,0.19952842961230358,0.004086956344382473,3.3008616118799647,51.47127233710629,13.06896989276466,138.9472264676058,3.701176356577606e9,2.2518092042175946,9.132732972774787e8
151.64999911737442,0.20654038564730595,0.00415851054564178,2.4435875066261463,49.58885504344962,13.372775248100476,143.85345514211127,4.374938510244845e9,2.05555049986719,9.13421293065449e8
156.93664454759667,0.1935614279830441,0.004153004002079795,5.006584114769668,54.57067437446193,13.247437490315594,133.0988861712976,3.956616377221922e9,2.5927158044027707,8.620117678999239e8
165.58541856397304,0.19156836470812574,0.003993227549423129,5.470465049847763,48.43136554236331,12.993006567960693,174.5829862819106,4.318459323161905e9,2.7573104860374955,7.96923115571952e8
170.67931068199215,0.2086487263993478,0.004184145033135702,3.0772376734618456,48.136971997195886,13.58344874693672,144.3159223567021,3.8262302526068964e9,2.173764949148209,7.031662577875217e8
177.37996513232028,0.19965580234749225,0.003910533511656606,3.6746597312738056,49.166240259459535,12.816597817513431,167.2754488414011,4.49701185877806e9,2.627576894429119,7.241231917679858e8
183.42247851184527,0.19629585232806807,0.004559635972009878,6.47410471362695,51.00750215929687,13.575851677027599,193.41464177245345,4.63992900849311e9,3.317860846232369,7.093043841473008e8
191.94038075711228,0.19292501199948203,0.004388327705299012,4.488259233863031,54.022666055961416,13.312675369007483,189.22761636496384,4.422707426771148e9,3.2377867894388683,5.784549717777629e8
194.56535178441843,0.20186649982676375,0.004142194265941214,3.3328270043252757,52.98250110952674,12.74083143368237,197.16401237234828,5.390291362121947e9,2.883911386765081,5.600791559772754e8
200.92463736051513,0.20171587111477146,0.004124694246793143,3.840964343338347,52.200452826434535,12.223622128505026,194.90774253907855,5.270318565371836e9,2.929135852954663,5.306552210995221e8
206.64530221991845,0.20162406700731808,0.004641866029228844,6.950904589603092,48.85878805449921,13.267639464243562,185.84336883378012,5.223014324166593e9,4.036071720673202,4.923036997685479e8
215.329653575319,0.20807221802848835,0.004338136388085851,4.957695504015858,55.12801857913098,13.091884947843624,217.38331470533518,5.333850865312676e9,3.80156333186913,4.382946219617155e8
217.71876712137913,0.20242103547877155,0.004841602672915088,3.6661090380686625,53.73963117823229,12.65303825643317,236.37255593658534,5.400249383559714e9,3.310908392918255,4.4863473504651356e8
223.88538888796896,0.19854168694823845,0.004348082022384951,2.8427318291478643,55.41095588215327,13.892527086918555,220.367299529621,5.220201834088329e9,3.1552674280098807,4.037321574293747e8
229.2895257182834,0.1836536325739869,0.00438123551123934,6.041672442012772,52.86831251643496,12.973815502793535,231.84838177814854,6.192422530597965e9,4.447083901216478,4.295677662848208e8
238.00202873639336,0.2200618598017711,0.004866655245342649,5.661459814071768,55.265258767226,12.985285868162116,257.3751086083652,6.448850526090578e9,4.346908244305581,3.871830570321603e8
240.72915419066808,0.19638608300995733,0.004075494117000007,4.126925638499888,59.72667095377045,12.844098957775786,238.69730633587272,6.396017110421956e9,3.754037703318881,3.3903336525655824e8
246.07473354537316,0.21041335123110352,0.004823612322855013,2.592457532557208,60.20717146181476,14.632881135067468,273.54539063741566,6.562596652922031e9,3.002670076917538,3.513493443410054e8
251.51703779478294,0.19198027926756567,0.004915326043327772,4.328494776903604,60.11166136729046,13.926914969131625,260.40329133235065,6.3857433109991e9,4.087321509205492,3.727085168754138e8
259.67518470493866,0.18875922574302442,0.004396241012196526,6.301511583865648,60.508882765896175,14.763363061227135,259.2532298359734,7.228347866518834e9,4.865891554886591,3.319630073369041e8
264.2653932182434,0.20588146434786844,0.0048708330113123475,4.182380458880953,62.92449412481378,13.363272581646445,266.922153449366,6.451952177039124e9,3.9652759908928523,3.6630941077610046e8
268.662228799415,0.21004865896334224,0.004741960137875711,2.662740135020075,63.26376750252646,14.254922458787703,279.60006639798667,7.340643337976845e9,3.047698034456347,3.3446343995538926e8
274.50205553890584,0.1939047446834589,0.004531419609353226,3.692088594386204,63.31621811329738,15.017909238704256,281.1842222373707,8.367549812350504e9,3.7701075482630793,3.7554413742849886e8
281.9102026118605,0.19486524884040426,0.005033173155763974,5.674535248458892,64.04122731345315,15.530593070612522,264.4911624141878,7.189640210088134e9,4.9117212908617285,3.738191974425313e8
288.6235946810498,0.19782590368368166,0.004818587875485467,3.7789854465172104,66.87080009641042,15.42882322108087,305.6291129912156,7.753013383412667e9,3.5513074795596884,3.6035379634289247e8
295.80249178197727,0.20989189159052857,0.004556056746303427,2.729842355291255,71.56489019320082,16.228030598366022,291.60630848773184,8.685741815049086e9,3.025772210060645,3.820384455652574e8
301.35285870691786,0.19945518516848282,0.004703033229660921,5.04968601720088,64.51156294849285,16.774606392983724,302.59447730358517,7.486931000351711e9,4.63407618639883,4.508614133760584e8
310.063065904025,0.19554104783569196,0.004666650506698233,4.672743870470778,69.21656184754015,17.755579934632596,305.6502942109288,8.222800245007905e9,4.3378173818210755,3.8560776064385533e8
315.8644618443919,0.19230061177613214,0.004428022154926855,2.6898900458281534,74.74775558103084,16.69928057920295,317.1563235778367,9.225223762249512e9,2.7125095241227646,3.879406598597593e8
322.372254702179,0.19778832792522674,0.00454624605336051,3.9067141071959495,77.08940273459628,18.51510777868202,335.1541240650118,8.904652019071386e9,3.4997271179948473,4.494964330914493e8
329.7940279732373,0.21117041898029235,0.004574057534919325,7.006692750231325,72.88871765990304,17.97779368692684,315.80858776311084,8.532781057781469e9,4.589466369250551,4.639804304823567e8
336.0,0.2063941087078291,0.0046559550855334265,4.004801556330461,74.95772903441825,17.129929702946736,334.35447503137084,7.812770982446319e9,3.475968004686956,4.7162017800359744e8
340.104053931936,0.22611981616306187,0.004732330333805042,2.4089952355444573,74.53813042649533,18.08404613832866,305.4019667680957,9.059390782493376e9,2.705290185280453,4.0098746733501697e8
346.18408278550953,0.21415190619434543,0.004552025069386639,3.6672919581960164,76.05217737173241,20.420652580058416,363.5923025296054,8.747259136073696e9,2.9898569773114536,4.205181066818338e8
353.35417187935076,0.2205659870995076,0.004666786039031981,6.6376937931106,83.26151941383215,18.199336074792367,355.4216012244614,8.946673210693174e9,4.215851442848752,4.7968604276617366e8
360.0,0.20893090977820106,0.004619694035426453,4.112973091328793,82.58587521243092,19.219777778067897,309.2950458508636,8.76036594546907e9,3.3323189741102572,4.6335818921389663e8
366.4636791503939,0.20576469721143403,0.0045377010170371684,2.6143338386050883,85.46471191439062,20.161844927818713,328.59264727622997,9.441168895247337e9,2.5721106172001993,4.9798901133755755e8
371.9500246696106,0.17860058602372364,0.0045281008977157864,4.859876968921334,84.35756458821955,20.573321216305096,322.5805679542122,8.520320947918868e9,3.146208242755823,5.625400413366033e8
380.38480845978114,0.2027927823501522,0.004291599639163244,6.227167086236159,94.13554896635408,20.050639728591268,324.1199721070657,8.393907686788505e9,3.925328367156474,5.0493390492953104e8
384.92863562117253,0.19022063232198985,0.0046103828777879,3.6707345316082636,89.56105977646828,22.38664213663375,317.54076874166213,9.07669755811549e9,2.9309403706655153,5.11430805169157e8
390.93037466746375,0.20558819182614285,0.0044743265955069726,2.683823451036075,89.02424219496596,19.430746173128824,310.2196755539431,9.056897464454464e9,2.4938565003551907,5.379445201225101e8
396.3032623307708,0.20444832824508968,0.004804709100556211,5.461710818436165,86.18608218477272,21.44636538335763,369.4121820432393,9.208221796765724e9,3.3956325357701114,5.766346460127729e8
404.83596581334143,0.18549805672452876,0.004776991038240238,6.473037684650494,94.21651799733444,21.315977261624873,315.116331006027,8.841634972134478e9,4.025653018414714,5.568860660427691e8
410.09623128475,0.188044754739661,0.004381329699648422,3.357745129804573,92.19031227297971,19.788019555706533,324.12755899389714,9.033435718498186e9,2.663603854513324,5.70774916475902e8
416.744944776157,0.19804871559270168,0.004229446358419832,3.527703811525198,92.3018045497171,22.683436176113716,340.66439500215495,8.5116285620014515e9,2.6684616361928946,6.578810629891322e8
422.42519268677984,0.2133159440136015,0.004203467436165511,5.720659351214838,87.18072666815377,20.426601929896655,316.61436573668317,9.025546671218245e9,3.2645320109825713,5.694840775195074e8
431.2074978557756,0.19547015168071066,0.0047357212023009035,5.015697082217147,87.3060934990909,20.466160244587087,321.16639332971096,8.846831718402233e9,3.3513351266731486,6.262689189380007e8
435.02770600389994,0.20891399965163526,0.0042662171812510325,2.955375643222487,94.80400735983787,22.275726624194508,319.1421196890687,8.914126079676872e9,2.5117437578647435,5.757692776636723e8
441.4954704456231,0.1809032953236366,0.004294220195189861,3.9783098132520553,90.09459485477227,21.45128267866572,318.55610318970776,9.10341863884474e9,2.631662871462814,6.570920298204577e8
447.66359483103207,0.196511294069539,0.004575203918472143,7.249764253345485,87.91658679763724,22.810758643529663,325.1008791544456,9.149113479602938e9,3.864930987499478,6.63902205774551e8
456.0,0.1864120584070068,0.004549037279870092,4.733381145372743,89.33988588087206,20.189189664254776,303.7195081960298,8.424297921231685e9,2.939326452207118,6.8845103249775e8
462.4212064394677,0.1840797878037232,0.004442302964116743,2.9433004563723517,95.12832598135081,22.837428349699636,324.587718193038,9.481828829861994e9,2.271883261226019,6.387642737331825e8
467.9876058466289,0.19138828166876645,0.00459983768857072,4.93553087906862,99.08636213581121,23.42225160790676,313.8644187165069,8.734738293890629e9,3.118002642865225,6.921884320693991e8
476.42444314843806,0.2053517001794603,0.004755593614002929,6.393886102716625,91.11512011158895,24.16238506583762,317.4947732819762,8.577189882575031e9,3.825010748885136,6.817587610802348e8
480.7508287336483,0.19086132634985736,0.004581105392299047,4.569042192083446,94.7379224407042,23.41549518798234,283.2751488484534,8.276960902721122e9,2.8174350927178087,6.369734474398481e8
486.483232250682,0.2011762250035114,0.00436964493162426,2.64276613139919,88.68355847018191,23.617003188585958,320.1075862344894,8.69310110664015e9,2.4223076133783463,7.379471802425954e8
491.78763089722656,0.1962486002518631,0.004210980691100587,5.120147141421365,90.25572340924624,23.590060804019974,326.68733154805375,8.567368063414458e9,3.0369143296627583,7.414553309355342e8
500.1252428548485,0.18360895310110942,0.004622292671544788,6.607661227525852,94.18140614279302,21.041907430206123,320.92801588037173,8.974930746350822e9,3.6392709244423647,7.030423927373449e8
505.4452351526474,0.19849289370283996,0.0042016115867844,4.121992535033397,97.88356273810655,25.23648846279021,328.76328787262327,8.682929453118864e9,2.7783699541863287,6.705116897486106e8
512.054648100804,0.20482571413389652,0.004166998857588112,3.2183339697291515,100.59243106534137,22.313219732034103,315.03922537092745,8.270506140536188e9,2.321867436642384,7.3297043451395e8
517.5638799976097,0.21416447900954425,0.004099235629291745,6.248082139784293,97.12264858837162,22.527458749765255,328.62548413914953,8.100622496487451e9,3.5368041910146273,7.209847173258346e8
526.3531603240514,0.19593713251189865,0.004391114730685484,5.693687652391664,93.15184995721376,25.484891323087098,316.11670595693715,8.2332596244831915e9,2.9986790811108093,7.567091833976336e8
531.1396325199139,0.21301954663674735,0.004199572177406141,3.5623742761070805,103.31514862215727,23.024563523661275,332.5550171589666,8.830115796559027e9,2.6088231457837745,6.971858896062158e8
537.6812306182758,0.18788403902805187,0.004677070166327426,4.3174597315487855,87.45246468823015,22.840557711891197,305.9054874437843,8.180209297383275e9,2.5946661914869913,7.736067806935741e8
544.0616374630222,0.1762123244264964,0.0040541435636627515,7.554115618638127,96.16424343919178,24.166367595454226,328.12925161875455,9.242074455360897e9,3.6945872342551813,6.789472256815231e8
552.0,0.21706062020721992,0.004346492687460669,5.221522669066015,102.6773818051404,24.007574738088,299.699496235624,8.044842084527786e9,3.0924013775963646,7.052495278676494e8
557.3432795220299,0.2046546274927023,0.004754221690565642,3.127492122016068,100.99086421910121,23.00754695962038,309.7736719327263,8.445310615279004e9,2.044753102431358,7.968571528034636e8
562.8744157509466,0.20339500223303306,0.004109261555571732,4.747850140131873,97.39143687389183,24.98655030152,331.24097128428997,7.562651580841047e9,3.0451472195668488,7.708562811223953e8
570.6337433736746,0.1790169833609389,0.003922751662843024,7.70786767933681,90.20921727605958,23.326793015360632,312.6113900190526,7.446589829167762e9,3.465246782919102,7.205920372150397e8
576.2967202808784,0.1986743205574604,0.004228321035800513,4.434050524466269,101.86045255726295,22.123370433036452,291.41656840320763,9.470100858002705e9,2.837319272482484,7.579609217789577e8
581.5463541952929,0.18797529800421822,0.004231445427189282,2.8989696247611962,90.20325064653913,21.470198717428136,314.3240237477454,9.254202032158018e9,2.218003788258766,7.81928814428191e8
587.1083134212723,0.18301543512081203,0.004492000119704544,5.1123022404243015,97.091904775907,23.864928778918024,316.76032498216995,8.425165939447288e9,2.7918087082021374,7.642882701574472e8
594.9903189829716,0.20365504232689055,0.00439689395640256,7.728107390372924,95.42884231121532,26.26265596935207,275.0967939138045,8.303168487076992e9,3.694154072969306,7.410618748265319e8
601.1526889968907,0.1789202221653817,0.0044932479905544,4.437662720609407,95.86613545035361,24.239401716506908,318.93386158018603,8.682171830554058e9,2.663994161881763,7.674765086434478e8
608.1049054070246,0.1751879499176997,0.004618886408121068,3.4877747008499993,95.9297071759541,23.303175943270972,286.1030772132358,8.204986133334429e9,2.5967930505328525,7.286780306274662e8
613.6773316487128,0.1804079769316867,0.004477769831730796,6.692923431687331,96.73683646731445,23.475298159840886,316.1748448395903,9.66872613550639e9,3.199249235941648,8.25361245696577e8
622.521396741491,0.1954415562561408,0.004274510899076755,5.710410849916641,93.39904621199517,22.644148482533193,286.8365395918765,7.938218672138164e9,3.1958459033776254,7.493511452018919e8
626.5695697996489,0.19464220113670505,0.0048392762160381925,3.5298543363218204,87.83999622061827,22.792056581427655,314.3819485940549,8.446775483137878e9,2.621053935662848,7.824782176089125e8
633.0483684172751,0.19276905083105217,0.004479261772015134,3.9504414562543584,94.14215870831725,21.644593633395097,320.13239656992744,7.744587643718553e9,2.4695960637865992,7.393284712522933e8
638.8901773679465,0.19157326766380217,0.004208054067858075,7.286664885888878,92.4360428289676,20.730048138681546,299.7124382220653,8.44162747386987e9,3.317984750446254,7.642814450972898e8
647.5039089007577,0.18246073243006264,0.004467439453724177,5.117722599963392,91.34068179454275,23.178944746393537,309.8438254528798,8.83876205621972e9,3.347426520563999,7.604497612125067e8
653.4188848142971,0.19290927991093348,0.004477753514544615,2.8491418705989777,92.82257755721969,22.959946989305124,314.47646185610057,8.035589577672297e9,2.1741917159470083,7.387692277737212e8
659.0156793087008,0.2166760006457314,0.004430578328043164,4.656464137788351,98.46290493437277,25.059343380206023,300.34713306818907,8.251690776168095e9,2.9682743018124884,7.901409679362496e8
666.8237819213689,0.2054023245269992,0.004525024903865192,7.0408053046708385,90.02300383985241,22.953215722530402,342.5889871183596,7.868403294349489e9,3.7113265302950094,7.901989143468173e8
672.0103978013715,0.186874726412722,0.004653055232867038,4.538022039278369,93.81571006975645,21.96970970792462,311.22448682340627,7.943901004044103e9,2.889338206099,7.367363501175623e8
674.4729663175494,0.19605852453517347,0.004343906593528376,3.6549970632505624,97.89776102792688,23.309565049010775,309.07050133546795,8.27055747968522e9,2.520257798192622,7.442140134367946e8
680.894133998,0.18905211442167563,0.004286803666451144,3.611733054466471,95.43288080867526,24.304009354505236,278.6967579801918,8.641689820395685e9,2.3971063754253876,8.18577595371988e8
686.6413976416126,0.18185937804704327,0.003948970971856752,6.903907891472386,95.70897556631434,23.7045054550505,300.88983129490356,8.508901689024631e9,3.561709956391328,7.38786274043459e8
695.3169132123016,0.20655453252693926,0.004263752749561745,5.34470085223808,85.65346795902664,24.41999315783103,311.5329350681523,7.865198556575451e9,3.000288529921757,7.472887958368384e8
697.9083693501234,0.20652306626390451,0.0050262307035966935,3.961857542536827,107.74771005328334,22.900861153516292,303.088066274832,7.922075315846569e9,2.49691072182336,7.671025828056327e8
704.1578704557111,0.21428192050787281,0.004329646808614648,3.4119956539885727,87.55306256991896,22.588653831168273,311.15294390726956,8.097647120820333e9,2.430772656307972,7.905535313138722e8
709.5944135222711,0.20405028701431266,0.004534824575375399,6.2078182559053605,99.64724402680564,23.020279158432718,297.6593563946838,7.554029075891711e9,3.5484048644045223,8.260703881491271e8
718.3922925847455,0.19165232165494114,0.004476871009992627,6.155945752128807,91.57999454141245,23.03020540656092,283.571059121004,7.985083213076856e9,3.1484619612851157,7.310882313937725e8
